biz,ratingValue,datePublished,description
b'yumcha-heroes-berlin',5,b'2014-10-10',"b""Simply put, these are some of the best dumplings I have ever had, and I have had my share of Chinese dim sum, dumpling places from all over (aside from going to China itself).\n\nThis is not your ordinary fast food simple dumplings, this is not pot stickers people.  This is the real mo-fo deal.\n\nThe dumplings are first off, homemade, second, they are also large and big sized.\n\nVegetarian is filled with flavored noodles and chewy veggies that have great flavor.  You will find also unique ones, instead of standard pork shu mai (which they have and are also big and delicious), such as a duck filled fig, Shanghai with broth inside, and a peculiar and delicious salmon wrap that is delicate, with delicious tasting fish nestled in a rice wrap with delicate seasoning.\n\nNoodle salad (Fu Ling) is aromatic, delicate, bursting with fresh lime flavors melding with the small chicken pieces served on a nice simple piece of red cabbage leaf.\n\nGet the mint and/or honey ginger teas.  They hit on a damp cold evening wonderfully.\n\nService here is also fantastic, in a city that has often curt/rude and just flat out bad service often this place stands out like a ray of light.\n\nGo earlier or at least make a reservation because it's very popular as I discovered, even for showing up on a lazy weekday evening.  \n\nFantastic."""
b'yumcha-heroes-berlin',4,b'2014-08-04',"b""The dumplings are pretty good, but the servings are small. They always have a set menu for lunch special, and that was pretty good. They're not traditional Chinese dim sum, but I was intrigued and enjoyed the flavours for what it was. You probably will not fill yourself up here unless you're with friends, but the food is pretty good. It's hip and trendy, and there are tons of booths. I ate here alone, but they were still really accommodating to my needs.\n\nI ordered a dumpling set with the soup dumplings, which were delicious and one of my first forays into the soup dumpling world. I also ordered the winter dumplings which were rich and a bit sweet. To top off my dumpling set, it also came with a soup, which was pretty good. The menu is simple, mostly based around the dumplings/dim sum. For a fast, quick lunch with good value, I'd go to Yumcha Heroes for the set menu. It's a relatively light meal (I think only three or four come in a set,) but it's affordable and has space for a lot of people, especially if youw ant to share. I didn't order any alcohol with my meal, but I did order one of those blooming teas which looked beautiful in a high glass."""
b'yumcha-heroes-berlin',1,b'2015-09-30',"b'Waited 30min for dumplings! Dumpling itself was OK, however no spoon delivered for the soup\nUnfortunately also no dogs allowed in the place, also not very charming staff'"
b'yumcha-heroes-berlin',4,b'2012-07-24',"b""Yumcha Heroes! \n\nI mean, the name is just catchy, right? It is. Couple that with the kitschy little sign of two dumpling heroes high-fiving...and well, can you go wrong? You cannot. \n\nOn a beautiful, gloriously sunny evening in Berlin I found myself perched just inside the patio at Yumcha awaiting my first Asian cuisine in Berlin aside from the sushi/Viet outpost in my supermarket.\n\nI was pumped. DUMPLINGS. Let's do this. \n\nThe restaurant was comfortably full...the patio pleasantly plump with patrons. Tables turn relatively fast because the food is pushed out with a nice clip. Good for me, as I was famished after a day of soaking in sunshine (finally!). \n\nAn Aperol Spritz (or two) found me as well as the Shu Mai dumplings (pork, serving size =4 for about 3 euro). I also ordered the Jacob's Chicken, which was good but in hindsight I would've rather had a plate of steamed veggies and MORE dumplings. The dumplings are where its at, I do highly recommend. The silk cube tofu was also a hit, but I think next time soup, dumplings, more dumplings, veggies. That shall be my winning combo. \n\nService was good despite being full, and pretty friendly. I noticed they do take credit cards (not sure if its just German bank cards though), but I'd bring cash just in case. \n\nThree drinks (eeps, school night!) plus dumplings and a main entree set me back approximately 35 euro. Not the cheapest (though the dumplings are), what really hit the bill was the 16 euro chicken...which wasn't even close to my favorite thing. \n\nSo, lesson: go get the dumplings. \n\nYUMCHA HEROES! High five! \n\n*ps pro-tip, skip their desserts and head across the street for ice cream."""
b'yumcha-heroes-berlin',3,b'2015-06-21',b'While in Berlin I had yelp a place for great dim-sum and came across this place. With the great number of review and four stars I was for sure I would find great food here. To my surprise I was very disappointed. I am a dim-sum lover and this place did not meet my standard at all. The skin on the dumplings was way too thick and the meat was not the best quality. I am giving this place a three stars mainly for the presentation of the food and how cute the restaurant is but the food I would say about 2 stars max.'
b'yumcha-heroes-berlin',1,b'2016-10-17',"b'If I could give less that 1 star, I would. My wife and I used to love this place, especially the dumplings. We decided to go there yesterday, october 16, around 14:00. The waiter who was serving us was one of the rudest people I have met in Berlin, which says a lot considering the city is known for bad service. So we ordered our food and tap water because personally, I think paying 4 euros for a bottle of water is purely insane. The guy was immediately irate that we had ordered tap water even though we ordered 4 other dishes to go with the tap water, whatever water under the bridge. We get our ribs that must have fallen into a bag of salt and we are both thirsty as a fish out of water.  THE GUY REFUSED TO GIVE US MORE WATER!!! The food is not good anymore and the staff or just this one guy is a deplorable version of a human. I will never go back and I really hope this place the best :p'"
b'yumcha-heroes-berlin',3,b'2014-12-03',"b""The ambience was fabulous - it was like stepping into Barbie's playhouse, but instead of Barbies, there were Chinese chefs cooking up a storm making XLB.\n\nI love the decor, the friendly service, but this is not your typical Shanghai dumpling joint. It must be a foreign concept around here, but these dumplings had barely any soup, a thick wrapper, and the meat was somewhat hard and compacted (not melt in your mouth like it should be).\n\nI would however, recommend the watermelon lychee drink which was refreshing and something I have never tasted before.\n\nLove this place for drinks with friends, but I can't help but think it's a bit overhyped and overpriced."""
b'yumcha-heroes-berlin',2,b'2013-10-20',"b'It\'s cool, the decor is modern, the service is efficient and friendly. I like being in the space. \n\nI\'m not a stickler for authenticity, as long as the food tastes good, I\'m ok with whatever fusion liberties a restaurant wants to take. I was expecting that Yumcha would mix a little of traditional Chinese ""small eats"" with some western ingredients. And they did that very nicely with the cold jellyfish salad. It\'s got the crunch and freshness I\'d associate with the classic Chinese dish, but more strongly seasoned with sesame and chili. I\'d recommend that if you\'re not squeamish about jellyfish. \n\nHowever, I did not like their dumplings. I was pretty disappointed with all the hot dishes I ordered which included the Shanghai dumpling, nuo mi ji (chicken and rice in lotus leaf), pan fried shrimp dumpling, and shu mai. All are classic dimsum dishes and unfortunately none of their strong points were played up. \n\nThe shrimp dumplings were understuffed and although it said pan fried, the dumpling when it got to the table did not have that crispiness to the wrapper. It makes no sense to serve pan fried dumplings in the same plate as bokchoi with sauce. The sauce seeps under the dumplings and makes the the crispy bottom all soggy! *cry* \n\nThe shanghai dumplings were a very poor imitation of what they could have been (inspired by the Shanghainese xiao long bao). Again, wrappers are too thick. And they really should have spoons available for the shanghai dumplings because the whole idea is to catch all the tasty soup that\'s inside them. \n\nThe shumai was so-so. Maybe just the red lighting inside making the pork look particularly dark and unappetizing. Nuo mi ji was ok, and probably the one dish we had that felt like it was true to the classic dish. \n\nAnyway, all that to say, I do not recommend this to anyone seeking dumpling enlightenment.'"
b'yumcha-heroes-berlin',5,b'2016-03-12',"b'My favourite dumplings in Berlin. Superbe presentation of this little treasures, a little bit fusion (sorry for using this term), colorful and bold, mouthwatering flavours. Try the duck ones! The ambience is rather casual and an makes it a perfect place for lunch.'"
b'yumcha-heroes-berlin',4,b'2013-11-29',"b""I really like Yumcha Heroes. They have great dumplings and the honey spareribs are to die for. Also, their homemade drinks are really good.\nI've been there a couple of times, and every time the waitresses seems a bit distreet and maybe even a bit young - and not as professional as one could want. This is however fine with me, but the reason for 4 stars."""
b'yumcha-heroes-berlin',4,b'2015-02-19',"b""Came in and the place was real busy but we were seated immediately. Staff was real friendly and spoke English. Menus also had English which was nice. \n\nOrdered the black beef, lamb, and pork dumplings, all were very tasty. But my favorites were the Shanghai pork dumplings. Lots of flavor! Definitely recommended if you're in the area!"""
b'yumcha-heroes-berlin',2,b'2015-03-05',"b""For the price and the image they sell I'd say MEH! Not bad but far from being awesome. Vegetarians have only one option. I ordered 8 dumplings,  4 steamed and 4 fried (waitress was kind of shocked I ordered steamed and fried. It was my 1st time I wanted to try both and have some variety since Im vegetarian)\n\nHalf of my dumplings arrived with big holes. It was a a mess to eat. Flavor was ok. More like a mince of everything. Just ok dumplings. Sauces were very over powering (they offee three which they should get credit for. But better focus on one brilliant one)."""
b'yumcha-heroes-berlin',5,b'2015-01-04',"b""Perfect little Joint. The service is good and the dumplings are amazing. The beat I've ever had!\nOur table was right next to the electric door and it got really cold so that was a downer. \nBooking a table is highly recommended!"""
b'yumcha-heroes-berlin',1,b'2015-07-31',"b'Found myself the only Asian face in the place outside of the wait staff.  Only thing authentic was the brisk unfriendly service.  Not worth it for the price.  Also had major stomach issues from the meal afterwards.  Found myself bemoaning a few culturally insulting things starting with the industrial sweet and sour sauces they served with the dumplings, and the photo of a real Cantonese Place on the wall which I sourly missed after this meal.  If this is the level that Chinese good has come in Berlin, then it\'s a nasty blow for my culture.  Conclusion, Yumcha heroes is an ""ethnic food experience"" for non ethnic hipsters that are interested more in food photography then food.  Pretty colors, definitely more important then flavor here.  Chinese people avoid and save yourself 20 euros.'"
b'yumcha-heroes-berlin',4,b'2015-09-20',"b""Yumcha's dumplings were quite tasty. We really enjoyed it overall. I've had better dumplings at some places in San Francisco and I'm not qualified to say what's truly authentic or whatever, but either way, I expect to eat here a few more times while we're in Berlin. I particularly liked the Shanghai (soup) dumplings and the White Chicken dumplings. Reservations recommended."""
b'yumcha-heroes-berlin',4,b'2015-12-15',"b'Extremely tasty, yet maybe a bit too pricey. Think 20\xe2\x82\xac per pers. incl. a drink to be fully satisfied... Will come back when I get a pay raise!'"
b'yumcha-heroes-berlin',5,b'2012-12-09',"b""Excellent!  the winter dumplings with duck, chestnut and fig doesn't work, but that was the only disappointment.  The vegetarian soup was better than the beef soup, less greasy.  Silken tofu divine, steamed and very thinly sliced.  Orange prawns (dumpling skin tinted slightly orange) delicious and nice that it comes with some bok choy.  Shanghai dumplings good but should be served with a spoon to better capture juice.  English speaker friendly.\n\nEach bamboo steamer is labeled so vegetarians need not fear any of their dishes touch meat!!!\n\nOpen kitchen so you can watch with awe and a smile.  A few of the dumplings, such as the beef, some in a dumpling that is dark purplish in color -- not exactly an appetizing color."""
b'yumcha-heroes-berlin',4,b'2012-07-26',"b'I\'m always a sucker for dumplings.  So how could I resist the places that is supposed to have the best dumplings in Berlin?   \n\nWhile I was tempted to order every dumpling they had I was talked into something a bit more moderate for this days lunch.  We got the steamed tofu, shanghi dumplings, and the lotus wrapped rice.  All of which are good touch stones for these sorts of things, if you can\'t do these well there is no point in the other things.  \n\nThe tofu was very good.  Silken, soft, and a lovely chili sauce with just the right touch of heat.  Loved it.  Great start.  The Shanghai dumplings were good, but typically when someone says shanghai dumplings I\'m thinking soup dumplings.  These were not.  But very tastey, juice and the wrapper was very well done. Gave just the right texture.  Plus these were good sized so another nice touch.  The lotus wrapped rice was the disappointment.  A bit dried out and probably a bit on the old side.  When I learned to make these from a woman in Hong Kong she kept saying they have to have enough ""juice"" in them to be good.  Plus they can\'t be old.   And these just didn\'t work for me based on her criteria.  Also the dipping sauces were a disappointment.  Things pretty much out of a jar.  \n\nGood but not a home run, but I would go back and try some of the other dumplings and I would always get that lovely tofu!'"
b'yumcha-heroes-berlin',5,b'2014-09-02',"b'The first dumplings I have ever had the pleasure of eating. A very enjoyable evening with 2 friends, sharing 5 delicious dishes in a beautiful restaurant and chilled (steamed) atmosphere. Friendly and efficient staff. Love the pink kitchen light.'"
b'yumcha-heroes-berlin',4,b'2014-06-16',"b'We read a lot about this restaurant - tipped as the best dumpling place in berlin.\nNeedless to say it stood testament to its fandom. \n\nAmbience: The restaurant has an open kitchen which also implies cooking fumes passing over you as you are immersed in conversation. I in particular do not like to leave a restaurant smelling of the food I ate, so naturally chose to sit outside. The feel outside was pleasant. It offers a nice relaxing time watching the busy bustling street of people and trams pass by as you await your dumplings.\n\nFood: The quality of the food was perfectly in sync with the reviews of the place. The White Chicken in particular was fresh and juicy. The SHANGAI was also nice with pork cooked to tenderness. With a variety of dumplings combined with a choicest  combination of the 3 sauces literally leaves you with a mouthful of China. \n\nPrice: With Quality comes price. If you are the type of person who is satisfied with 20 dumplings stacked neatly as a mountain on your plate, then this is not the place for you. (Wok Show, Berlin). Here you get a general helping of 4 dumplings for an average 5.5 Euro. So it is in the higher price range. \n\nThey also do accept Cards.'"
b'yumcha-heroes-berlin',4,b'2015-10-13',"b'The only reason I did not give it five stars is that it is so expensive! In my experience, a big part of the appeal of dumplings is that they are affordable - at 1.50 Euro per dumpling, these are pricier than even those in London or New York! That said, I still went there and very much enjoyed my meal. The classic Shanghai soup dumplings are great, and unlike some other places, they did not stick to the bottom so all the soup leaked out:)'"
b'yumcha-heroes-berlin',5,b'2015-04-21',"b'My all times favorite are the sweet and juicy spare rips, the fresh and crunchy bak choi, the Shanghai dumplings with hot broth inside and the fresh juices. The atmosphere is hip, buzzing and friendly the price range okay for mitte.'"
b'yumcha-heroes-berlin',3,b'2014-02-06',"b""Dumplimgs which were said to be the highlight were served nicely and were ok but nothing too amazing.\nService was the worst we have had during our 4 months stay in Berlin for no reason..:/ \nAll together it is not cosy or special and I went there because recommendations were good-but it's really no big deal and there is no reason to visit. Transit just around the corner is awesome and so is Rice Queen on Danziger strasse. .. Just easily skip this place..good luck:)"""
b'yumcha-heroes-berlin',4,b'2013-08-02',"b""I once chocked on the bulb on a bok choy at Yumcha Heroes, and while it was not their fault, I didn't feel like going there for a long time. But in the end, the dumplings lured me back in. \n\nI usually opt for the fried dumplings (either veggie or prawn) that come with a serving of bok choy on the side, and usually the bok choy is as fresh as spring rain, but last time they were dry as a desert. But I think it was a one off thing, hopefully, probably.\n\nThe dumplings are massive in size, and the metal chop sticks can make it somewhat of a slippery experience, but so it goes for everyone around the table - jokes are made, and then you just keep on eating, forgetting that you look like a fool.\n\nIt's the dumplings you go for, but they also serve up some summer like rolls, as well as bigger plates of heartier dishes, just in case you want to mix it up a little. I have fallen for the octopus salad, it has a little citrus twang to it - and a perfect summer dish when you want something lighter.\n\nIf you want to sit on the terrace you better make a reservation, but it's not so bad sitting inside either, as you can catch all the action in the kitchen, and the open flames that sometimes hits the ceiling."""
b'yumcha-heroes-berlin',5,b'2014-10-11',"b'Friendly, German speaking (!) service, Best Dim Sum between here and New York, in the evenings between 7-9.30 pm you need to book. Verdict: Excellent !'"
b'yumcha-heroes-berlin',5,b'2012-09-19',"b""Brilliant. The authenticity is debatable, the dim sum is fancied up a bit. That being said, it hardly matters. The char siu bao was damn close and super delicious. The siu mai was fantastic. We enjoyed the spare ribs, winter dumplings, shrimp roll and a few other delectable dumplings. All in all this was a perfect experience save for the long wait. I'm not sure if this was abnormal, and even though I feel  25 minutes for dim sum is a bit much, the experience was hardly ruined because of it. \n\nAt least we got to spend some time catching up with friends. \n\nHighly recommend this place, and I think it's up in my top 10 or so of Berlin."""
b'yumcha-heroes-berlin',5,b'2012-11-07',"b'Wanting something different in the nahe, Yelp directed us here. Thanks Yelp! \n\nDespite the many restaurants in the area, we have often written it off as too touristy. This place confirms how silly that idea is. We walked into the tiny dining space and grabbed the last seat near the door. Despite the cool air from outside, we were cozy with the steam coming out of the open kitchen. \n\nService was speedy, as was the food. 4.50 -5.50 for sets of 4 dumplings allowed us to try several different options. Everything was crazy good with the beef soup actually being our favorite. You have the option for some of the dumplings to be either fried or served in a bamboo box and I actually preferred the steamed. We got the honey ribs,  shanghai dumplings, prawn dumplings, & beef soup and we were satisfied!\n\nYumcha served just what we wanted. Affordable, fresh, and perfectly different.'"
b'yumcha-heroes-berlin',3,b'2012-11-06',"b""When I came across this place I was super excited, as I love dumpling, wanted soup, and they have dumpling soup. The interior is pretty cool with a sort-of-tinted window, so you can look into the kitchen. Generally this place is \xc3\xbcber cool with a sleek interior, and, come on, the name is just fantastic! \n\nThe staff is also super nice, and the place generally seems to be family run, which is something I really like. So why only 3 stars? Well, I settled on 3, as the food was good, but not mind.blowing and I had issues with the dumping. The flavors they have a nice, but the veggie one is not that great and for all of them, in my opinion, the dough this waaaay too thick. I felt like I was only eating dough half the time. If you want soup though definitely check them out, and if you don't mind doughy dumplings, then definitely give this place a try."""
b'yumcha-heroes-berlin',4,b'2012-10-21',b'Good to know to have a reasonable Dumplings Restaurant in Berlin.'
b'yumcha-heroes-berlin',5,b'2014-07-17',"b""This place has a really nice atmosphere, friendly stuff, both outside & inside sitting area equally great, and of course delicious dumplings! It doesn't take too long to get the food even though the place is almost always packed. It's great for any occasion, family or date. My favorite are the prawn dumplings - they are exquisite, but as I am not a huge meat eater I was not the biggest fan of the beef ones.  A nice detail is the wine menu - when choosing a glass,  you pick either Good, Better or Best. Can reveal that the good one is pretty sweet! Overall - awesome!"""
b'yumcha-heroes-berlin',4,b'2012-09-02',"b""This is the kind of place I wish I could eat at once a week for a long time in order to learn the subtleties of every item. It's hard to know how to order, since the dumplings aren't necessarily a standard size, so you kind of have to dive in and take some risks. \n\nSome are heavier or bigger than others, and there is quite a variety of fillings and other items, so be brave and make it an adventure.  I had the duck dumplings and a tall glass of hot tea. Next time I would get the Shanghai with the broth inside. \n\nThe billowing steam from the kitchen makes for a very Blade Runneresque experience, especially if it's a rainy night. Service was great."""
b'yumcha-heroes-berlin',4,b'2012-10-17',"b""I'm compelled to go back every few weeks - that's how addictive their dumplings are.  The inside gets a little cramped so I wouldn't come here with a large group of people.  Decent wine.  Have never ordered something I didn't like."""
b'yumcha-heroes-berlin',5,b'2015-09-23',b'The Xiaolongbao is really good.  We ended up getting two orders with bac choi.  The food & staff are great.  They have a very interesting restroom (WC).  It is in a hidden wall & the stalls are in a hidden wall as well.  Very cool place to eat in Berlin.'
b'yumcha-heroes-berlin',4,b'2012-06-05',"b""I had a great dinner at this place tonight. I saw a reference to it on a NYTimes food blog and so thought I'd give it a whirl. The dim-sum was really very good. We had the orange shrimp and green vegetable dumplings (one order of each). Together with an order of edamame, it was plenty for the two of us. \n\nThe decor is, as others note, cool. It's not super-flashy-ultra-modern-Asian kind of sleek, but it is sleek-ish and comfortable. \n\nThe service is, well, spotty. But, they were busy, and I gather this place does not thrive on a reputation for top-notch service. Instead, it's got really good dim-dum, and really good prices (for everything, with a bunch of beers, water, dumplings, edamame, it was 28 euros)."""
b'yumcha-heroes-berlin',4,b'2015-08-23',"b'I came here again after a couple of years and found the prices to have gone up, while the quality has decreased a bit. Still, some dumplings deserve special mention. The orange dumplings are by far my favorites: the shrimps were very fresh and the flavors blend perfectly. The juices are also nice (cucumber-apple-ginger). You need to flag down the waiters to get served and the niceties begin only at the end when they remind you tip is not included in the bill. Overall, good but pricey for Berlin standards.'"
b'yumcha-heroes-berlin',5,b'2014-08-04',"b'Super delish. The honey ribs and bok choy are delicious and perfectly seasoned. The bill can add up quickly, but definitely a must try! Great in- and outdoor spaces.'"
b'yumcha-heroes-berlin',4,b'2014-03-09',b'Best dim sum you can get in town. Nothing compared to the real Chinese dim sums. But still good. Rather on the expensive side. Service is slow and kinda unfriendly. Atmosphere is great though.'
b'yumcha-heroes-berlin',3,b'2011-10-05',"b'I spotted this place when wandering near a Berlin park. The handmade dumplings were tempting even though I ate shortly before. I ordered the chicken, thai basil, chili, and ginger dumplings along with the Cho You Bao (yeast bun with sweet pork, oyster sauce and ginger. \n\nI looked forward to the dumpling flavor combination, but the flavors combined together and nothing stood out. They came with three sauces- soy (too salty), chili sauce, and another (too sweet). And the Cho You Bao was not as fluffy as I imagined. There was much dough, but the meat was tasty with warm Christmassy tasting spices.'"
b'yumcha-heroes-berlin',2,b'2014-07-23',"b""Cool name, I wish I'd come up with it! The food, however, remains something to be desired. They do predominantly Asian-fusion dumplings, so don't be fooled by the name that they do full on authentic dim sum. I have yet to find a place in Berlin that does to be honest. I found the pricing a bit steep for what they are, so opted for a set menu at lunch time, which was ok. The dumplings, coloured according to the filling, have a thick cloying dough.  Black for beef, bright pink for lamb, white for chicken and green for veggie. In my opinion, they did not look at all appetising. I get why they have coloured them so, for easy identification when they're all being boiled/steamed in one pot. It just gave a kinda mass produced vibe to it. No refinement. And if you're a true dim sum fan, you'd know what I mean. The only redeeming thing was the xiao long bao, for the uninitiated, these are pork dumplings with broth in them, usually served with a vinaigrette dip. These were fantastic and authentic. If you're looking for a fun lunch option in Mitte then worth a try but there are so many other options I'd rather go for."""
b'yumcha-heroes-berlin',5,b'2014-01-15',"b'AWESOME! Nice atmosphere, great food. Try the roastbeef strips.'"
b'yumcha-heroes-berlin',3,b'2012-10-06',"b'Very tasty dim sum-style dumplings and rolls at reasonable prices.  Actually, a little expensive, but the portion sizes are larger than I expected, so it evens out.  I would have preferred smaller portions so that I could order more dishes.  In the end, 4 plates (two kinds of dumplings, two kinds of rolls) and a salad were enough for two people.  Seating is mostly on benches and the restaurant is fairly small.  Service was good.  The beer selection is a bit of the worst of East Asia varieties in bottles.  I will definitely go back, but probably for lunch or snacks.  Not sure I would make an evening out of it.'"
b'yumcha-heroes-berlin',4,b'2011-07-06',"b'The best Chinese food in Berlin.  If anyone knows of a better place let me know.\n\nThe honey glazed ribs are wonderful and the bok choy is also.  I dig the sauce on the bok choy.  The salmon salad is also tasty with a little spice, though it could be more.  The lamb dumplings are my favorite.\n\nThe sauces could be in bigger portions, well, not the plumb sauce or the soy(?) sauce.  The only one worth eating is the orangish one with the red flakes.\n\nFriendly service and menus in English for the lazy Amis and Limeys out there.\n\nThe wine selection is a little weak - good, better, best, red or white are the choices.  And I wish the place were gluten free.\n\nEat outside and then go nap in the park across the street.'"
b'yumcha-heroes-berlin',2,b'2013-09-23',"b""I was really excited to try Yumcha because I love love love dumplings and Berlin has a great food scene, so I thought this place would be heaven.  However, I was disappointed across the board.  \n\nFirst, they don't serve tap water unless you are buying an alcoholic drink -- I have never seen this anywhere except a night club post midnight, and it really irritated me.\n\nSecond, the dumplings just aren't that great.  Way too big, so they are unmanageable and fall apart.  The dough is too thick and, again, lets them fall apart too easily.  And the filling is overspiced and greasy.\n\nThird, the service sucks.  One of our orders was forgotten despite two reminders, and finally served to us over 20 minutes after we had finished the others, with not so much as an apology for the delay.  It really should have been taken off our bill, since we did not enjoy it as part of the meal.\n\nI would not recommend going here."""
b'yumcha-heroes-berlin',5,b'2013-07-27',"b'Great dumplings! I highly recommend trying the juices too, original and yummy combinations..'"
b'yumcha-heroes-berlin',3,b'2012-12-09',"b'the dumplings taste awesome but they are a bit too pricey. Besides, the portions are small. Still, it is a place worth visiting.'"
b'yumcha-heroes-berlin',5,b'2012-08-28',"b'The dumplings are delicious, the wine is good. Geat to go with a couple other people and order lots of dumplings and share them all around. Nice teas and juices as well. Yummy Yummy!'"
b'yumcha-heroes-berlin',4,b'2011-05-01',"b""I've noticed this little place many a time, and remarked (often to myself) that its sleek exterior and savory dumpling offerings seemed promising. Well, today, I proved myself right.\n\nWe stopped in for lunch today, and seated ourselves at the pretty long wooden tables outside. Our server was a really sweet girl, and offered us menus in English. Although I'm getting better in German, it's always nice to have an option--especially so I don't have to translate every menu item for my non-Deutsch-speaking man. Yumcha Heroes has an array of daily specials, and they are proud to serve food without preservatives or any unnatural ingredients. And you can really tell--everything we had was fresh, untainted by artificiality, and thereby truly delicious.\n\nWe went with the daily special edamame--soybeans steamed and sprinkled with sea salt--which were hot and moist and perfectly tender. The sea salt was nice, and although the grains seemed sort of large at first, they continued to melt a bit and added just the right amount of saltiness. We also ordered the Shanghai dumplings (which always come steamed) and the beef dumplings with onion and ginger (which you can order steamed or fried crispy in the pan). Unfortunately, I ordered my beef dumplings steamed, but our waitress brought them out crispy. Hmm--well, no matter, I decided not to say anything, they still looked fantastic, and they were! The beef was incredibly tender, seasoned perfectly, and the accompanying dipping sauces (hot chili, soy-vinegar, and plum sauce) were a tasty addition to the already delicious flavor of the dumpling. The Shanghai dumplings were better, though, with a little bit more spice and a bit of soup in the middle! Comparing steamed to crispy, I'd say the steamed dough of the dumplings is yummier than the pan-fried. But that's just my opinion. Ooh and the crispy dumplings came with boiled bok choi with a bit of soy sauce on it. Mmmmmm. SO GOOD!\n\nOnly complaints? Our food seemed to take forever. I don't know if it's because they hand-make each set of dumplings to order--which is awesome if they do--but patience is not one of my favored virtues. Also, as mentioned, I wanted steamed dumplings but got fried. The little things, you know? Also, know that if you are super-starving, one order of dumplings for your is NOT going to do it. Order 2 for yourself, and maybe a third. \n\nI will most definitely be back to (hopefully) upgrade Yumcha Heroes to five pretty stars."""
b'yumcha-heroes-berlin',5,b'2011-02-20',"b""What a wonderful place! This funky little Chinese restaurant is a treat if you fancy Dim-Sum (served steamed or fried, as you wish). The design of the interior is great (have a look at the light or spend 5 minutes thinking how to get in the yellow toilet!). The portions, one could say, are rather tiny but incredibly tasty and original (about 5 euro each). They also have some salads, soups, rolls and bigger plates. There is also a good selection of wine ranging from good, better to best. We enjoyed a white Tuscan wine and a red german Weissburgunder. Each cost about 20 euro. Everybody was delighted. Their Dim-Sum are really great but I enjoyed some even better in London. Never mind! Go to Yumcha! You'll have a great evening, inside or on the patio."""
b'yumcha-heroes-berlin',4,b'2014-03-18',b'Totally enjoyed the fresh and tasty dim sum here! Very recommendable!'
b'yumcha-heroes-berlin',2,b'2010-07-01',"b'In de Zitty oder Tip hatte ich gelesen, dies sei DIE Adresse um tolle Dumplings zu essen...Das Essen war entt\xc3\xa4uschend. \nDie Dumplings sind zwar gut, aber nur ein klein Anteil des Angebotes. Wir haben 8 verschiedene Gerichte probiert. Die meisten waren viel zu salzig (ich konnte auch durch die Vitrine der K\xc3\xbcche sehen, wie gerne der Koch Salz in die Saucen reintut...). Die Mischung von Zutaten passten manchmal nicht, Soja und Koriander waren \xc3\xbcberall zu finden...\n\n\n Die Bedienung war sehr nett. Leider ist das Ambiente nicht so einladend weil der Restaurant rote Neon Lichte benutzt, die eher an das Lied Roxane (the Police) erinnern....'"
b'yumcha-heroes-berlin',1,b'2012-10-07',"b""This place is the reason I signed up for Yelp. Food was fine, if that's all that mattered in a restaurant, this place would have 5 stars. But the waitstaff was the most rude and disgraceful of any place I may have ever been to in the city. It wasn't just us they were rude to, two waitresses loudly reprimanded a 60+ year old women with a party of 8 because she had two of her party cancel and didn't call to tell them. We had one waitress take our order, and then 5 minutes later another, when we explained we already placed our order the second waitress gave us attitude. I paid the waitress with a 50 euro bill, now I know in Berlin a 50 can sometimes be like paying with a bar of solid gold, but she tried to say she wouldn't take it and demanded I pay with something else. The order was around 30 euros so breaking it wouldn't be the end of the world. She made me wait about 15 minutes before giving me change, and this was a friday night, not an empty wednesday afternoon. Really, this place has so much going for it, good food, beautiful interior design, nice logo work and menu layout. If they fired the two waitresses from the night I was there I'd definitely go back. But I'm not giving a single euro to a place that has so little respect for clientele."""
b'yumcha-heroes-berlin',5,b'2009-10-29',"b'toll hier. bei yumcha Heroes bekommt man wirklich leckere asiatische Gerichte. preislich spielt sich das ganze eher im oberen Segment ab, aber der Mittagstisch ist mit 7,5 Euro recht angemessen.'"
b'jing-yang-berlin',5,b'2017-10-22',"b'Hard to find good authentic Chinese food in the area that are willing to make the food as spicy as we would like it to be. \n\nThe owner was quick to help us order the correct amount of spice and the woman cooking in the back was responsive to the spice level. Normally, Germans do not like much spice in their food. Rest assured if you ask for spicy food, you will get it. \n\nReally enjoyed the variety of food available. 4 different items, 3 drinks for 50\xe2\x82\xac is a good meal. We will be back!'"
b'jing-yang-berlin',5,b'2017-10-11',"b""Best Chinese food I've ever had! No English menus but the waitress was beyond helpful. I actually ate here on my one night alone while my husband was at a work conference, and enjoyed every bite of my solo dining experience!"""
b'jing-yang-berlin',5,b'2017-07-01',"b""This is my favorite Chinese restaurant by far. Their food is excellent - I have never had a dish I didn't like - and the staff is friendly and helpful. If you happen to be in the area around lunch time, try one of their soups (with fresh, homemade noodles!). The dishes can get quite spicy, but you can always ask beforehand if you're not sure."""
b'jing-yang-berlin',5,b'2016-09-17',"b""I haven't been to China, but this is what I picture as more of (from what I've seen on TV and from how friends describe it) as more authentic Chinese cuisine. Small place, very quaint but nice. My wife and brother in law had a chicken dish with green veggies (mostly onions and Lima beans, IIRC). It was very light in flavor, but in a good way. They both really liked it. I had a hot broth dish with some really great chili spices, beef, potatoes, and veggies. It had some real kick to it, but was pretty great. They served a family pot of white rice to eat everything with. Ended up being a little over \xe2\x82\xac10 per person I think. We will definitely be back here to try more dishes, strongly recommend."""
