biz,ratingValue,datePublished,description
good-friends-berlin,4,2014-08-03,"After we saw the (mixed but mostly positive) reviews, we decided to give this place a shot. We ordered the Peking Duck. The pancakes were very light and thin, and the duck was excellent. The soup we ordered was very authentic. Everything was quite good. We had no problem getting a table indoors (however, it was a Sunday night). Those looking for an Asian fix, this place is perfect."
good-friends-berlin,4,2010-06-25,"really nice place, good food, lot of chinese people. Food is fresh and crispy, great. And price-quality relation is also good. Not to expensive.


 Try ist out and fel good."
good-friends-berlin,2,2009-12-13,"I've been here a few times before over the years and was here last night. The food is ""trying to be"" Cantonese style - but fails miserably. I know a lot of people say that it's one of the best places for Chinese food in Berlin (which is probably true) but I rather go without eating Chinese food EVER in Berlin (or cook it yourself!) For those who have been to Chinatowns around Europe e.g. London, Manchester or Amsterdam, Good Friends doesn't even come close. The food is over cooked, greasy and way too much on the flavouring.
One final point, what turned this report from 1 star to 2 stars is that the ""dim sum"" is OK for lunch."
good-friends-berlin,5,2012-04-06,"Good friends is my one of my favourite dim sum restaurant in Berlin. The steamed dishes are soft, delicate and well made. The fillings are fresh and innovative. The food is marvellous, the staff are friendly and the restaurant itself is neat & clean, don't await any big decorations. Mostly people come here to eat good food, defenatielly not for wonderful atmosphere."
good-friends-berlin,3,2013-03-13,"This place was recommended by a friend, and so tonight we had dinner here.  It was ok -- nothing bad, but not great.  Service was good and fairly prompt.  Overall, it's a bit too expensive for what you get, and there's better Asian (if not Chinese) in the neighbourhood."
good-friends-berlin,1,2010-05-17,"Good Friends is a much hyped Chinese restaurant loved for its 'authentic' Chinese food by the local Berliners. It actually got another positive review in the Berlin zitty 2010/2011 restaurant guide...much to my surprise. The times I've eaten there, I left with a massive allergic reaction to their liberal use of MSG. My tongue was burned for hours. Based on the positive reviews in German, I can only conclude that most Germans have no clue when food is truly delicious or truly horrible. So, if your definition of authentic Chinese cooking includes lots of MSG and Indonesian and Japanese dishes, then this is the place for you!


 1. The Food
Decent if you're starving and haven't eaten in weeks. Awful if you're Chinese or grew up eating some kind of Chinese cuisine (Cantonese, Taiwanese, Hainan, Fujian, IndoChinese etc.). At Good Friends, they don't even stick to a particular cuisine, offering a variety of Asian dishes. Last time I checked, nasi goreng was Indonesian fried rice. Before trying some more 'authentic' dishes, I usually try the Won Ton soup or some other basic pork/meat dumpling because these are super easy to make and a good benchmark to gauge the kitchen and whether they use artificial MSG. Sadly, dumplings at Good Friends s are bland, overcooked and heavily MSG-ed. The plain steamed rice is decent, nothing special. Their veggie dishes are overcooked or oversteamed, most arriving in a post-limp state. In addition, most sauces and glaces rely heavily on cornstarch and are greasy and slimy. As for the dishes with meat, overly greasy and not of great quality.


 2. The Staff 
Quick but not always eager to see you. If you order in Mandarin or Cantonese, they do become a bit friendlier.


 3. The atmosphere
Old-school Chinese restaurant, including the token cats, reddish interior, ducks in the window and aquariums with seafood. Relatively high quota of Chinese, some who cleverly order off-menu items or pre-order.


 4. The damage
Expect to pay 10-17 euros per entree. Drinks are 2-10. Beer, not so much wine.


 5. Useful tidbits
Make a reservation elsewhere."
good-friends-berlin,4,2010-09-19,OMG! I found a chinese restaurant that serves Dim Sum around the clock...the other dishes are not bad either.  It's just a little funny the bus boy and waiter all spoke German and not English.  It's a good thing I spoke Chinese
good-friends-berlin,5,2012-04-29,"Wir gehen bei fast jedem Berlinbesuch hier hin. Ist ein wenig wie ein kleiner Urlaub im Urlaub. Den meisten Rezensionen kann ich nur beipflichten: Die Speisekarte ist sehr umfangreich und doch haben wir bei allen probierten Gerichten noch nie einen Reinfall erlebt. Die Gerichte schmecken meines Erachtens ähnlich wie ich sie in Peking erwarten würde, aber ich meine, dass einige kleine Kompromisse für den deutschen Gaumen gemacht werden, was ich positiv sehe. Wer jedoch das Ambiente und den Geschmack der normalen 0 8 15 Chinarestaurants in Deutschland sucht, sollte einen Bogen um dieses Restaurant machen, da er wahrscheinlich enttäuscht wird. Unsere Kinder lieben Shrimps, Reis und Nudeln in allen Varianten. Wir Erwachsenen wagen uns dann schon mal auch an etwas schärferes.Der Preis ist für die Qualität angemessen. Die Bedienung ist freundlich. Wir freuen uns schon auf das Nächste Mal in diesem Restaurant."
good-friends-berlin,2,2008-03-22,"This is by far the best Cantonese restaurant in Berlin. The owners hail from Malaysia rather than Hong Kong, and therefore there is a slight slant towards Malaysian Chinese food, which I really like, rather than the ubiquitous sour-sweet concoctions favored by Hong Kong Chinese places.


 The first impression is that this place is gregarious and efficient, and that is what it is, although they won't mind you leaving quickly after your meal as they like to pack in as many sittings as possible. The tables have glass on top of the tablecloths so that it can be cleaned and made available quickly for the next customer.


 The menu is extensive but if you know Chinese food, you can easily spot that many of them are variations of simple stir-fried wok dishes. Which is not always a bad thing. But I like to order off-menu wherever possible and this is where the cook excels. Throw him a challenge and he (usually) responds pretty darn well. For example, ask for a Hokkien steamed pork mince with salted duck egg. Delicious. Or fried sticky lobster noodles with spring onions and ginger. Try to ask for anything from any other restaurant that you have liked and see what turns up.


 But they serve a pretty weak tim sum selection and their roast duck (made on-site) is not really up to it, and neither is their white steamed chicken with ginger. They have also gotten rather pricey over the last 2-3 years, which is not quite justified, in my opinion. A special lobster dish can now cost more than 70 Euro by itself! However, compared to any other Chinese Cantonese place I have tried in Germany, this place still walks away with the prize.


 NOTE: Since late 2008, this place has been going downhill and picking up pace as it does so. I would now rate it the most overpriced Chinese restaurant in Berlin relative to the quality of the food served."
good-friends-berlin,5,2012-07-29,most authentic chinese venue in town. great staff. reservation absolutely recommended. go for the waiters suggestions. forget the menu. live lobsters and freshest vegetables.
good-friends-berlin,5,2012-07-16,Mein liebling chinesische Restaurant in Berlin. Das Essen ist lecker. Die Zubereitung ist sehr schnell. Ich wündere mich wie sie so schnell machen kann. Sehr empfehlenwert
good-friends-berlin,4,2012-05-31,"5 sterne dafuer, weil der authentischste chinese in berlin. gibt es schon seit ich denken kann, und ist meist gefuellt mit vielen chinesen.
keine rind/schwein/huhn mit rote/weisse/gruene curry sauce
nein, hier gibt es china essen, wie es in china selbst nicht anders ist.
nun, chinesisch ist schon geschmackssache, gerade wenn mann die viet/chinesischen restaurants gewohnt ist aber wer es wirklich wissen will, sollte hier her kommen.
preise ok, bedienung ok. ( da nur ok ein stern abzug)"
good-friends-berlin,2,2011-01-27,"food is not all that it's hyped up to be, prices are kinda steep and their service sucks..."
good-friends-berlin,3,2009-01-13,"From 1 (worst) to 5 (best)
Food taste: 3 Good.
Food variety: 4 A lot.
Price: 3 OK.
Mobility: Easy to reach.


 Recommendation and comment:
With reservation is better. Above average chinese restaurant."
good-friends-berlin,3,2009-04-28,"I've been going to Good Friends for almost 2 years and have to say the food isn't as good as it was when I first started going there. The Dim Sum tray, although expensive, remains excellent. The other dishes are OK, but not great. Some tend to be a little greasy. I have found better Chinese restaurants in Berlin since then. I was last there about 2 weeks ago and the food was not that good and was NOT hot and spicy as stated on the menu. I had to use a whole jar of the chili sauce. Overall, I wouldn't recommend this one anymore."
good-friends-berlin,5,2008-11-12,I am a often visitor of this restaurant and their food always kept everytime I visit in a excellent quality. I got some friends from san fran visited me last week and we tried ming dynasty their food was too fat and too much oil. I thought maybe this is a nice restaurant and not too lousy like good friends so I brought my friends there but the food wasn't nice. It's more a western chinese style NOT real chinese food where u get at GOOD FRIENDS. I would rather recommend good friends if u like to have REAL chinese food
lon-men-berlin,5,2015-06-10,"The best Chinese restaurant in Berlin #not just ""one of""#

Tried 4 dishes, loved all of them!
Wu xi pai gu (ribs)
Handmade fish ball soup
Shui Zhu yu (spicy fish)
Xiang chao ya (duck)

For people who want to taste really Chinese food, this is the place."
lon-men-berlin,5,2008-08-04,"Of course, the most-important point of all is the food itself: I found it quite good. It was well-seasoned and obviously fresh (including the sauce.) This seems to be a well established family restaurant which may be in its third or fourth generation. The rice was also a better jasmine variety than the norm--these small details can really add to the meal.


 The atmosphere of the restaurant is quite nice in that earlier Chinese tradition, where the interior is quite ornate and the tables are actually vitrines with ornate woodwork inside, covered by glass. I can imagine this would be a great place to take a larger party to, or for a special family outing.


 The service was also quite good.


 All in all, I would have to rate my experience there as very good."
shanius-house-of-noodles-berlin,5,2014-12-10,"The Beef Noodle Soup is really excellent and tastes just like in China. I have never eaten are more authentic and better Beef Noodle Soup anywhere in Germany. The beef is super tender, sauce has the right flavor and the vegetables are fresh.

Also all other dishes are really tasty. They are very authentic and taste like if you eat at someone's home in China. Therefore the dishes are not super fancy, but it's not needed as they just do everything right at this restaurant.

The restaurant is run by an old Shanghainese man and his wife. They are very welcoming, friendly and do everything they can to make their guests happy. It's one of those places you'll certainly walk out with a smile.

Highly recommending this restaurant. Consider to book a table on Friday nights."
shanius-house-of-noodles-berlin,4,2017-10-17,xiaolongbao is legit! My favorite is 卤肉饭! It's better to make a reservation before coming!
shanius-house-of-noodles-berlin,3,2016-02-18,"This place has potential but I guess I ordered the wrong thing. It is also not super chinese chinese but rather the lighter, softer less oily korean and japnese inspired chinese food 

I got the beef noodles (红烧牛肉面）which was good. The broth tastes like shoyu (soysauce) based which is not something I expect from this dish. Then the noodles are inspired by Japanese ramen.  Well made but still not niu rou mian that I know. 

They have daily special for lunch as well and for thursday it is 鱼香茄子 or aubergine in yuxiang sauce which i was gonna order but i thick the eggplants were a big too thickly cut and looked like deep fried so i didnt order

Might come back later to try the squid with kimchi or the xiaolongbao

Service was great and reasonably priced. The restaurant is clean and every dish is made to order by a very nice lady


Also, no tap water ?!?"
shanius-house-of-noodles-berlin,3,2017-04-29,"The light in this restaurant is a bit too bright, but the food they offer is quite ok. Rice can refilled and the meat or squid taste tender! For 104 beef noodle soup, the beef is chewy, noodle could be better and the soup is a bit too salty. And for 35 curry chicken, overall is nice but is actually not so specially which you could have almost the same taste as in other restaurants..."
shanius-house-of-noodles-berlin,5,2017-04-16,"Super nice service, super nice homemade noodles and their broth is like CRACK!! Totally addicted after the first hit of spicy noodlesoup"
shanius-house-of-noodles-berlin,4,2014-12-15,"After reading serval reviews, my partner and I decided to go to have try it out ourselves. Shaniu's noodle soup restaurant is quite close to the U-Bahn station Spichernstr.. From the station, it took me less 5 mins to find the restaurant. The restaurant itself wasn't so big, but very nice decorated and good atmosphere. 

After we sat down not long later the waiter brought the menu to us. I spent quite awhile just to see what food they offer. Most of them seem very good. But first I would like to try some sea food, so I ordered the seafood noodle soup, Shao Mai and dumplings. 

The seafood noodle soup I ordered was quite nice, very light and it tasted good, I think however it could be better, something was missing in the soup for me. Sadly to say, I have tasted something better in Berlin.  I personally like the dumplings very much, it tasted very special, only if there were bigger I would like it more. Shao Mai was also good. Dishes like this with such as low price, best thing could ever happened. 

After the meals, I started to with the chief a bit. She told me that their kitchen actually mix with Shanghai and Korean style. That was the reason dumplings tasted different, compared with other Chinese restaurants I have been. Some of the noodle soups reminded me the noodle soup from south of China, the looks and the tastes. The service was also really nice and friendly. During the time I was there, I saw quite a lot customers enjoying their meals very much, that was something.

Overall, I like it here, very cool price with delicious food. Although it isn't so close to where I stay, I could see myself come back again."
shanius-house-of-noodles-berlin,4,2015-11-20,"We had a great seafood noodle soup in this place. The slow cooked pork was not that superb (the sauce was a bit to jellylike and the meat quite dry) but the noodles were good.
Price/quality is good, we ate and drank here for 18€ total."
shanius-house-of-noodles-berlin,4,2016-10-26,"This place was a good find thanks to all the yelpers out there. I ordered the beef brisket noodles, bok choi stir fried with shiitake and garlic and chicken with chili oil (was hungry). I was pleasantly surprised on how authentic these dishes tasted having gone to Shanghai a couple of months back.  I would definitely recommend this place if you are in the mood for some good food. As a added bonus, the staff was very friendly."
shanius-house-of-noodles-berlin,5,2017-04-09,Excellent food. Duck and dumplings excellent. Very friendly waiters and owner. Price ok. I totally recommend.
shanius-house-of-noodles-berlin,4,2015-02-10,"On a spontaneous decision, my companion and I went here. I have bookmarked this place already, having read glowing reviews before, so when we were feeling lazy and didn't want to cook at home on a weekday evening, I suggested heading here. 

I should say that it was a good thing that we came in a tad early: we entered at around 19:00 and an hour later, it was packed. I should suggest making a reservation even during the weekday, as I felt like we were simply lucky enough to be early.

I have mixed feelings about this place. On the one hand, I loved the appetizers: the marinated pork knuckle was tasty, and the spicy sauce matched it well. The xiaolongbao, while rather diminutive and smaller than other soup dumplings I have had before, was also delicious. 

The soups, on the other hand, were good, but not spectacular. I had the noodle soup with pork belly: the broth was dark and tasty, the meat was good, but the noodles were a little bit too heavy for me. I couldn't see myself being eager and overly excited about this. 

Perhaps I am biased to the Japanese ramen: after all, having lived in Japan, that is my standard of what a noodle soup should be, and perhaps the Chinese variety is just too bland and zurückgehalten for my taste. There's simply more bells and whistles in the Japanese noodle soup. Hence I am still giving this place 4 stars. The staff after all were great and did everything as they were supposed to be done. And since I haven't been to China yet to evaluate whether they really are doing noodles the way it should be done, then I will give them the benefit of the doubt and rate it 4 out of 5."
shanius-house-of-noodles-berlin,2,2015-11-22,"Last day visiting Berlin from DC. The service was poor. We waited 10minutes to order drinks. People were not pay attention on their customers. However, food came quick once we ordered. The beef noodle soup was fine. But the spicy chicken doesn't has any taste. Too plain. Only chilly oil but doesn't taste any spicy at all. The tofu with black mushroom
 was not good at all. No traditional sweet taste of Shanghai dish at all. Too much soy source on tofu & looked too dark. It's ok food. Clean place. Since it was rated so high, it came out disappointed. Was expected much more!!"
shanius-house-of-noodles-berlin,4,2015-01-08,"I have been here 2 or 3 times recently and have to say that it is very good, it's definitely not German-Chinese!!! :-)  I had Gongbao chicken on the daily specials menu, sautéed green beans, beef & bok choy on rice noodles and beef with onions. Most main dishes average 6€ but then there are other dishes for ca. 9€ (beef with noodles and beef with onions).

The portions are ample and satisfying."
shanius-house-of-noodles-berlin,4,2015-01-17,"I went here last night, after a very long trek..

I had the gluten cakes (like seitan) with mushrooms, bok choy with garlic sauce, fried veggie dumplings-they were all so delicious! I put tons of the spicy sauce on everything which improved it even more. The dumplings were the best I've had in Europe-small and flavorful with crispy bottoms-try them with the vinegar sauce.

The gluten cakes were really delicious and got better the more I had. The mushrooms were really good. I could have eaten two of those dishes.

Strangely, the worst things we had were the noodles-4 people had them at my table and 3 reported their soup/fried noodles were bland. The noodles themselves were good but the dishes they were in were overall ok.  I would recommend getting lots of the small dishes or vegetable dishes, my meal was perfect but those who got the noodles and not appetizers were a bit disappointed.

Would definitely go back though! The staff were also extremely nice."
shanius-house-of-noodles-berlin,5,2015-08-24,"Cozy little place that serves real Chinese food: we tried the beef noodle soup, fried eggplants w pork wrapped inside, and beef w/ broccoli. All tasted super! & the boss is super nice!!"
shanius-house-of-noodles-berlin,4,2014-12-25,"Totally hit the spot. Everyone was so nice and accommodating especially since we are beginner German speakers. I'm Chinese and everything we had was very authentic tasting. Very reasonably priced and delicious. Both my kids loved their food as well. We had 3 different types of noodle soups. We tried duck, beef, and pork belly...all were very good. Also the pan fried pork dumplings were excellent. Easy walk from our hotel on Augsburg Str. Large menu with many choices. Highly recommend."
shanius-house-of-noodles-berlin,4,2014-08-22,"Very tasty, and they have the soup-filled dumplings I've been looking for!  Handful of tables in Wilmersdorf, but a nice, clean eating area -- a big step up from your standard Asia Box, with competitive prices.  Menu is split between dim sum-style starters and various noodle dishes, stir fries, and soups.  The house-made noodles were packed full of gluten-y yumminess, and the dumplings were fresh and tender.  Will definitely make this a regular stop when we're looking for Chinese food."
shanius-house-of-noodles-berlin,3,2014-10-22,I agree that their dumplings are good. But I can't agree that their soups are all that great. Was a little disappointed frankly especially after reading all the great reviews here.
shanius-house-of-noodles-berlin,5,2015-04-17,"Exceptional food, friendly people, highly recommended.

Fish flavour aubergine is so good."
shanius-house-of-noodles-berlin,5,2014-10-04,As a New Yorker who missed Chinese food - god damnit this food is good. Happy to find it in Berlin. Wide selection with excellent prices - will be back.
shanius-house-of-noodles-berlin,4,2014-08-31,Nice food with reasonable price. I tried noodle soup and I thought it was soy sauce based soup. it was not but ok. I want to try more noodle menus next time.
shanius-house-of-noodles-berlin,5,2014-01-04,"A very good Chinese cafe-restaurant! And I a surprise to eat the ""black dumpling"" there as a special dish, you might call and ask if any before you are there. Full of fun dinner night out to chat with boss there :)"
shanius-house-of-noodles-berlin,5,2015-01-15,"Hi,I've visited that restaurant a couple of times, so here is my text:
The restaurant is a bit hidden but not far from the metro station (4 min walk max.). The place is not so big (25 prsons max.), so you have to wait if all tables are full (which happens between 7 and 9pm), but during the afternoon there is always place.
The service is nice, very friendly, so i asked and they suggested nice dishes to try:
The entrees were tasty. I was happy to find real Kimchi and Edabame. There are also exotic things like marinated pig ears and marinated chicken legs, which were tasty too.
The meals I have tried are the fried stuffed Eggplant with beef (frittierte Auberginen mit hackfleisch). Is a kind of sweet meal, but it tastes amazing. I tried it twice.
Another day i had a dish with Pork and nuts. Dont remember the name (it was another recommendation from them), and again the flavor was great and the portion was good too. 
Then i tried some pork belly dish, which was delicious also. All with prices around 6 euro. Not that bad!
Recently i tried the noodle soup with beef. It was good too. The noodles were thick enough, like those that are handmade, and not overcooked. Its flavor was also very good but mild, so i asked for some chili ;-)
The drinks i have had there were beer (cold and tasty), tea (jasmin, flower tea) and cola. Prices are normal.
I also tried the fried dumplings after i heard they were handmade by the owner. 
They were very tasty too but you need more than a dozen if you have a real big hunger.

So, the dishes at the restaurant are in my opinion very tasty (sehr lecker). Nice student friendly price. Sehr empfehlenswert.
Chinese friends also found it yummi (so that they go there very often now).
All the best"
china-restaurant-huating-berlin,5,2010-10-26,"So, after wandering about the Soviet-inspired city-planning horror that is Karl Marx Allee, I was hungry and needed a good meal... and on a cold and rainy Saturday, with the streets almost empty, I ventured into this welcoming spot.

Unexpectedly, a menu in English appeared, the owner was more than accommodating in getting me a glass of water (with ICE!) they he didn't bill me for! The build out is top notch - comfortable and decorous, without being schmaltzy like some asian places.

I ordered a sublime sweet and sour chicken - a meal that was simply perfect in so many ways.... and, honestly, a portion I should hav shared with someone else, but greedily ate most of it. Nice touch: The plate is served on a small pedestal that holds a candle to keep it warm as you dine. It looks great and actually works.

For many cities, this place would probably get 4 stars, but here in Berlin - they get 5 for the extras."
china-restaurant-huating-berlin,4,2017-05-24,"First off, loved all the fish tanks that this restaurant had. The food was very good and filling. The portion sizes were really good for the price. I went with some friends so we were able to pick and choose a ton of dishes and split everything. Worked out to be a high quality dinner that also gave each of us a variety of food."
china-restaurant-huating-berlin,5,2015-05-23,Nice restaurant. Good service nice portions of food would  definitely go there again. Best chinese i have had in berlin
royal-garden-berlin,5,2016-04-27,"I was looking for some nice place for nice buffet in Berlin, this one pop up. So I decided to pick weekend come here to have a try. The Royal Garden is a bit far from the city center. luckily, they are not so far from the S-Bahn station. It takes about 10 minutes to get to this place from the station on foot. For me, was 30 minutes around got to this place. My firest impression this place after I walked in. I really like how the restuarant looks like. It just got this very traditional and cultural of China in. the nice decoration just made the atmosphere of the whole place even better. It was very classy at the same time. The place was quite full when I was here, well, probably because it was weekend. That was the reason, I have called them before and made a reservation. It didn't take long, to find the table. And the staff come to us really fast. I did find it a bit funny that they only brought us one menu, when we gotlike 10 people. Anyway, we just came for the buffet, so it wasn't a big deal. I check thier cocktails menu and tried the drink. the price of the drinks were alright. the taste was of the cocktail Zombie I ordered was fine.

About the buffet, they just looked amazing. one side was the food which already cooked and the other side was the food that not cook yet which people allowed that choose the way they wanted to be done. And the cold dishes like sushi and vergatables. They offered quite a lot options and good one. I found most of the food tasted great. I was so full after couple dishes. They also got an Icecream machine, which to be honest, I didn't really like the icecream. it just full of water and tasted just alright. I also didn't find watermelon at the fruit section. it was kind pity. 

At the end, I do think it is worth to come here to have a nice meal, even this place wasn't that close to city center. I think, for a big group of people will be a great choice, so everyone could find something they could eat."
royal-garden-berlin,4,2016-04-25,"In a word - massive buffet, strange attitude, far away... But yummy.

Longer version (for the brave) - I'll be honest, you'll never find me in this part of town unless there's a special occasion, and there was! A bday of a fellow yelper (and a friend) is a reason for a feast.

I was first to arrive, and the staff looked at me and examined me constantly which made me feel uncomfortable, but when everybody else joined it was okay 
The place itself was crowded and every table was full, the minute somebody left, another group came almost instantly 

We ordered some cocktails and headed over to the Buffett, and that's exactly what I have in mind when I hear this word.
Thing is massive! 

For 18€ there's an endless option all you can Buffett - from simple salads to many grill options, you can make a mix grilled diy plate (choose from seafood, fish, beef, lamb, chicken and even kangaroo!)  or you can take some from the rodizio grill.
And if that's not enough there are plenty of other main dishes- I've tried a little from almost everything, curry, different Chinese dishes, fried rice, regular rice, soups and deep fried fruits.
Dessert? No worries! There's soft ice cream and various cakes to choose from! 

I wasn't expecting much from a place outside of town, but the quality of the food was very good! Everything I tried tasted fresh and there's a reason why I had four plates ;) 

If you are around and starving, I'd pass by"
royal-garden-berlin,3,2013-10-19,"My companion and I went here for dinner the other night. There was supposed to be another companion, but she canceled at the last minute. Anyway, the two of us went to the southern part of the city to check this place out. I heard good things, and I was willing to try something new.

Anyway, I was surprised at this Chinese restaurant. It is huge. There is a huge statue at the door way. There is a floor aquarium with carp swimming. There is a chariot right at the middle of the room. It was all quite theatrical.

Oh well, we weren't there for theatre, but we were there for the food. I was about to order something from the menu, but it seems that everyone here goes for the buffet. I am not typically a fan of buffets, wanting more quality than quantity, but when in Rome...

So I went. I started with the soup. The soup was good. There were two choices, but I tried just the sour and spicy one. I also tried several dishes, and they even have a grill, where you pick up the meat you want, and put it on the counter for the person to grill it for you. It was all very elaborate. 

Anyway, the buffet costs 15,90 EUR plus drinks. Again, I rarely go to buffets, and I felt like a plump overfed pig afterwards. I have to say, the buffet choices were good. But with quantity, sometimes, it overshadows the quality. There are too many things to get your attention, which then makes it hard to determine whether what you ate really was special or not. 

I probably won't go to a buffet again for the next year, as this restaurant filled my buffet quota. Three stars, it was A-OK, but I'd rather go somewhere cheaper, and more special, and more intimate. While a buffet is a good way to sample what a restaurant offers, I'd go for quality over quantity any time."
royal-garden-berlin,5,2016-08-06,"Perfect Asian buffet, the shrimps is to die for and so are the Mongolian bbq................................................................
Strongly recommended"
royal-garden-berlin,4,2014-03-28,"Wild choices of yummy food from south east asia.
With an open Wok grill, where you can choose your ingredients.

The fairly priced open buffet, is ""balanced"" with rather expensive drinks.....

The staff is super friendly, and the food quality is great....the location is in the middle of no where, and would make sense only if you have access to a car."
royal-garden-berlin,3,2015-02-22,"Near where I live, but definitely not my favor. not original enough, more or less like german style chinese food; many people went there, buffet have a lot of Asian things. Stuff are nice."
selig-berlin,5,2017-06-10,"Prima!! 
One of the best Chinese restaurants in Berlin!
The waitresses were very nice too.
We loved it!"
selig-berlin,3,2016-02-11,"More like 3.5 stars but I think this place is a pretty decent chinese restaurant with great service and nice ambience

The place is smaller than I thought and there might be a bit of a wait if you go there during peak hours. 

Food was decent. 
The spicy chicken was a bit too small with too many peppers and not so much chicken yet the Portion is generous. The 四季豆 was weird. Not really like what I have in china or the US. Mapo tofu was on point but lacks wow factor

super friendly service and Free rice/tap water :)

-1 stars for not honoring yelp offer and for having a lot of promos/campaigns yet servers seem to know nothing about those and the campaigns themselves are ambiguous"
selig-berlin,3,2016-02-11,"Although I'm Vietnamese, I lived in Beijing this past summer and had a decent share of Chinese food. Disclaimer: I've never been that fond of it.

I've had better. That being said, this place was still good and reasonably priced. Vegetarian options available, service is friendly, and they speak Mandarin. And if it matters to you, many if not most customers were Chinese.

I did dock a star for not explaining/acknowledging the check-in offer."
selig-berlin,4,2015-02-26,"A nice Chinese in the west of town, came here with a friend that is a regular and likes this place and he was a bit surprised to see that the menu and inteior design has changed.

The place as it is now looks a bit depressing, he said it was more authentic before. 
Now the walls are painted in a grey-ish brown tone with what seems to be some old traditional drawing on the wall.

The staff was very kind and the place was full of people.
The menu was packed with good things but because I wasn't too hungry I just had vegetarian noodles with fried tofu and could even barely finish - it's a very hearty dish with homemade noodles and lots of veggies! 

On our table there was a little wooded ducky with our chopsticks on it - loved it!

For starters we got a complimentary cucumber and seaweed salad.
Still can't understand how such a simple thing can be so wonderful, we tried to figure out what's in it for a little while - so sesame seeds, fresh chilis, garlic, soy sauce, little pieces of seaweed and probably some other stuff we couldn't figure out.
This was a highlight.

To sum it all up.. A nice place with good food, I'll come back to check out some more dishes :)"
selig-berlin,5,2014-06-05,"A friend suggested an impromptu lunch and fancied something Asian, so I had to leave my comfort zone and venture out of Schöneberg!  It had been a while since I was at Selig, which specialises  in Hunan, Sichuan and Lanzhou cuisine so for a brief moment I thought they had changed hands, the interior was completely different, where was the Aquarium, would I get my dumplings or hand pulled beef noodles? 

Turns out Selig had just upped its game and gone all funky. Newly refurbished; actually it's still ongoing Daniel was just mounting up some of the old pictures to hang on the new walls. The toilets are all modern and tiled with Mah-jong pieces, very trendy! I really liked the alcove at the back made up of Abacuses or should one call them Abaci Who knows! 

I had gone there intentionally for some homemade Jiaozi and Lanzhou Salad or perhaps a bowl of beef noodles. But the new décor steered me off course and I ended up having something else instead. They say everything happens for a reason and rightly so as I left feeling a whole lot more Asian than when I went in (I recently took a survey to determine my subconscious true nationality, the outcome was German.)!

Anyway, shortly after we ordered our drinks we were presented with a complimentary appetiser of cucumber dressed in a slightly spicy sesame sauce. Amazes me how something so simple can taste so good.  We perused the menu and settled on #012 Frühlingsente (crispy fried duck with Lanzhou salad and a peanut sauce), #013 Fritiert Tintenfish (deep fried salt and pepper squid) and #162 Dir Rauber von Hunan (Hunan spicy fried beef) .

The Lanzhou salad that came with the duck was how I remembered it. I just love the taste and textures, all mingled together in a delicious and slightly spicy dressing.  The Spicy beef was delicious, packed with fresh green chillies, garlic shoots, red peppers and coriander. It was fragrant and had a nice dry heat.  

My only disappointment was the squid. I expected pieces of fried squid in a salt and pepper coating but it was actually more like battered calamari rings, without the salt and pepper, having said that it was really tender. I soon got over it as Daniel the manager had added a complimentary fish dish to our surprise. This was really, really good and off menu, Carp in a chilli sauce, a speciality from his province. Seriously, the fish just melted into your mouth and the sauce was to die for!  I was quite happy just to have the sauce with the rice it was that good. 

My lunch companion said the Chinese food here made a very good impression on him; Chinese is not usually his first choice when it comes to Asian food in Berlin. Something I tend to agree with!

The whole meal including a beer and a pot of green tea came to about €27. 
Will come back again soon for my Jiaozi fix, or maybe I will have the beef noodles mmm... Watch this space!"
selig-berlin,1,2017-01-17,"Disappointing food for rather high prices. 
The atmosphere is dingy with the distinct lingering smell of bathroom, which already made me lose my appetite. 

The food was overall quite greasy, which is a character of bad Chinese food. The Szechuan fish we ordered tasted like old frozen fish, very stale and slimy in texture. 

Overall sanitation of the space was turnoff to my wanting to eat anything there. Would not recommend especially given the price of usually 20-35 a person."
selig-berlin,5,2013-10-20,"My companion took me here for dinner one night. I am not a big fan of Chinese food, but he said I might change my mind after this one, so we ventured into Charlottenburg for this little restaurant.

As I was browsing the menu, I noticed that they specialize in Lanzhou cuisine: this already earns them 1 star, as I'd rather go to a place that has a narrow specialization and does it well, than a place that has a wide specialization and does everything mediocre. China is a huge country, and I'd rather go to a restaurant that would introduce me to a more specific type of cuisine.

The second and third star is for its food quality. They seem to have a lot of noodle-based dishes (maybe it's a Lanzhou thing, I don't know), but everything we ordered was fabulous. My companion is a vegetarian, but the things we ordered tasted something I didn't expect for vegetarian food. Glass noodles, deep-fried crunchy tofu, that was mind-blowing. 

The fourth star is for the ambiance and atmosphere. It was clean, funky, modern, but at the same time, also rather traditional. I like the juxtaposition of the old Chinese-style furniture with the pop-art interior design. 

The fifth and final star is for the fact that as much as I would like to find something bad, I cannot. Maybe their restrooms need a little bit of remodeling, but I am so willing to overlook that since their food is just delicious, and cheap too. Their entrees average around 8 EUR, and 12 EUR is high-end already. 

Needless to say, I am definitely going back here. This is good Lanzhou cooking; it gets full points from me."
selig-berlin,5,2016-06-16,"A friend from Yunnan took me here with a group of friends. It was by far the best Chinese food I had in a restaurant in Germany!! Order their Sichuan and Yunnan stuff. It was soo flavorful and spicy and perfect! This is as authentic as it gets among the legions of sad Vietnamese ""China Thai Sushi Imbiss""....."
